X,Y,ID,PARTS,NOM,CODE,CLASSIF,SOUS_PREF,DEPART,REGION,icon_url
-5.42040157109723,7.97219790679242,"2526","1",ADIOKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.76620923331979,7.96940017766101,"2527","1",FELIAPLA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.53840056749412,7.96946467230073,"2528","1",ALLEKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.32149460694776,7.9703836509545,"2529","1",BELAKRO (BALEKRO),"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.54001645480199,7.96572476055147,"2530","1",N'DRI KOUAKOUKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.50724214037342,7.96148875987578,"2531","1",GOLI KPANGBASSOU,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.31560780408058,7.95886352142323,"2532","1",N'GUESSAN KANKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.77600986311626,7.95553574107413,"2533","1",YOMAN-KOUAHIPLA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.29059771741226,7.95897723000356,"2534","1",N'GATTA KONGOUEKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.05725646120918,7.95504670282315,"2535","1",FORO-FORO (DJIBGE),"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.40447875932784,7.9522994743842,"2536","1",KONGOKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.35306257863663,7.94850457485303,"2537","1",POKOU YAOKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.24119596816788,7.94453064192701,"2538","1",KROFOINSOU,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.78959741735353,7.94365763144071,"2539","1",DORODIPLA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.35354392030925,7.94504954194263,"2540","1",TIONANKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.87228109467027,7.93875912910185,"2541","1",SOGBENI,"1","0",KONGASSO,MANKONO,WORODOUGOU,./0.png
-5.43052858902536,7.94179962328989,"2542","1",KOUADIO KOFINKRO,"2","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.40613527919752,7.93876613805156,"2543","1",KOUANBLEKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.80447923103318,7.93476461932953,"2544","1",BAHITIPLA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.20172519827265,7.93717447345725,"2545","1",PLIKE TOTOKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.21898429005866,7.93546817126404,"2546","1",PLIKE SOMOLO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.71077415214889,7.92689728012418,"2547","1",KOUASSI KOUAMEKRO,"1","0",KONDROBO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.50391507594487,7.92958207443833,"2548","1",GUIENZOUKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.46570880750779,7.92710141792825,"2549","1",AGBA KOUASSIKRO/AGBA,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.4647512170864,7.92221413715346,"2550","1",KOUAKOU BAKAKRO/KOUA,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.52779622552667,7.9203120149274,"2551","1",AGBANOU DJOUKOUKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.65417489021253,7.9136409748784,"2552","1",BOUREBO,"1","0",KONDROBO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.46720253623961,7.91245497933664,"2553","1",BABROUKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.41131032252685,7.91009951593453,"2554","1",KONANKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.43354304425724,7.90537338364301,"2555","1",KOKOTIKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.11750950335992,7.90590697357324,"2556","1",LAGAMAN,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.47313383108525,7.89923904546288,"2557","1",AKA KOFFIKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.09699885379676,7.89588145724185,"2558","1",ABOKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.05462673100433,7.89334790973786,"2559","1",N'VALIKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.50588400804967,7.88913800937874,"2560","1",KONGOSSOU N'DRIKOFFI,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.97126612900258,7.88619952580285,"2561","1",TIALOUMA,"1","0",KONGASSO,MANKONO,WORODOUGOU,./0.png
-5.96564569625923,7.88192855061113,"2562","1",KOROKOFLA,"1","0",KONGASSO,MANKONO,WORODOUGOU,./0.png
-5.56257868351338,7.8851575548232,"2563","1",ASSAKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.33782068192432,7.88506524238979,"2564","1",DJEDU-PLI,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.67344979073664,7.88091576245528,"2565","1",KINDE-DAN/ROUSSE,"1","0",KONDROBO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.14748087187349,7.88362959693018,"2566","1",N'GATTA KOFFIKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.47634216292742,7.8683168680846,"2567","1",BODOKRO,"3","1",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.33504031068074,7.87871297533144,"2568","1",DJEDOU AHOUZE,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.38297316688432,7.87830242933351,"2569","1",TAKRA ADIEKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.36887065753924,7.8770532347636,"2570","1",DILLA BROUKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.36659371539628,7.87700904720885,"2571","1",DILLA KOUAKOUKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.57928868645144,7.87350259415648,"2572","1",AKOUMIAKRO/SAFOUKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.15619317820677,7.87428469433222,"2573","1",KONANBLEKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.54023392639081,7.86762756013418,"2574","1",N'DAKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.38192381920251,7.86742998983288,"2575","1",TAKRA MANGOUAKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.83192976264189,7.8582052399633,"2576","1",TIANDA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.02936147425406,7.85860722450542,"2577","1",AHOSSI TAKIKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.55614149547401,7.8563923956697,"2578","1",KONGODJAN,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.30752535355571,7.8433909830597,"2579","1",BOTRO,"3","1",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.99915110252884,7.85100072550729,"2580","1",BAMBALOUMA,"2","0",KONGASSO,MANKONO,WORODOUGOU,./0.png
-5.93449573176342,7.8492082477846,"2581","1",SOKOUROUGBAN,"3","1",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.57121257307332,7.84868522584036,"2582","1",ZANGOKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.02516413507883,7.85323390716855,"2583","1",KOUAME ASSEKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.76402288171945,7.84620183380524,"2584","1",FOUTOUNOU,"1","0",KONDROBO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.216188511815,7.85009459344751,"2585","1",PRE YEBOUESSOU,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.05877966006736,7.85078604005573,"2586","1",AKPOKRO,"1","1",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.34442860460389,7.84665798493606,"2587","1",ABEY-AHOUGNASSOU,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.45298929515457,7.84609510154676,"2588","1",DIBIEKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.43902626214112,7.84556314799831,"2589","1",DIBINOU,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.35578592875541,7.8444793055746,"2590","1",ABEY-KOUADIOKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.24803322188604,7.84442482378059,"2591","1",KOUMAMBO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.56257256467564,7.84213513788707,"2592","1",PLI-AKAKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.05416037924966,7.84491060676435,"2593","1",YEBOUEKRO,"1","1",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.41270218915475,7.84154257377555,"2594","1",PETENOU,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.37535218921283,7.84211711660777,"2595","1",TAKRA KONGODIAN,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.16960139167866,7.84200866156105,"2596","1",TIKAKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.48253524968444,7.84130082932777,"2597","1",APPOBINOU,"1","1",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.0619944746825,7.84132156775439,"2598","1",TCHIMOU ASSEKRO,"1","1",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.04173227366341,7.83731840548645,"2599","1",BAMORO BAOULE,"2","1",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.7465950655038,7.8326839080805,"2600","1",KONDROBO,"3","1",KONDROBO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.23779965218136,7.83707450882423,"2601","1",DEMAKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.07895442853962,7.8345834061663,"2602","1",KOUAKRO MIZRON,"1","1",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.32080497136198,7.83183603669734,"2603","1",BAMELA,"1","1",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.14676010998715,7.8321690862085,"2604","1",YOMIEN-KOUADIOKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.01748201298091,7.82560024341282,"2605","1",AKAKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.96983461030376,7.81997834363649,"2606","1",BALOFLA/GBAPLA,"1","0",KONGASSO,MANKONO,WORODOUGOU,./0.png
-5.06515715616263,7.82580710212352,"2607","1",N'GATTA SAKASSOU,"1","1",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.83564489292424,7.8199433918991,"2608","1",GOLIPLA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.07550900952656,7.82440200172108,"2609","1",BAMORO GARE,"1","1",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.04854331112496,7.82448098663609,"2610","1",ASSAN KOUADIOKRO,"1","1",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.30073796712069,7.8221152277181,"2611","1",ZANIKRO,"1","1",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.32310011124357,7.82248048644705,"2612","1",ZABLA,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.89494353470233,7.81839528889783,"2613","1",BASSAPLA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.49824200475987,7.81922580286512,"2614","1",ALLOUKROU YAKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.94327675248249,7.81241323620368,"2615","1",KOMINAPLA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.29703417931889,7.81754832616534,"2616","1",KOMO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.40286419734555,7.81653218967397,"2617","1",SAMOIKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.31953658029849,7.81601077089215,"2618","1",KOUKROUTE,"1","1",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.25848952766967,7.81646374281574,"2619","1",ADIEBONOU,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.44494922350682,7.81339654527953,"2620","1",KOLIKRO AHOUNGNANOU,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.88388078491888,7.81095035896343,"2621","1",GRAHIPLA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.88216974664224,7.80882819208712,"2622","1",FASSAPLA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.41241678910066,7.81125693653046,"2623","1",AGBANOU,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.04794346806791,7.8121993441288,"2624","1",KOUAKOU MIANKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.44212093427798,7.80980857271943,"2625","1",ABIKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.45101460111407,7.80491574024198,"2626","1",AHOKOKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.86508873611121,7.80232477879336,"2627","1",SOUROUKOUSSO,"1","1",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.71608453382109,7.8017401897455,"2628","1",KOKOFLE,"1","0",KONDROBO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.04472941866453,7.8054973050143,"2629","1",N'GUESSANKRO,"1","1",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.17901812271776,7.80529242086916,"2630","1",LANGBO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.71101399869489,7.80103263440517,"2631","1",KOYARABO,"1","0",KONDROBO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.50321065480679,7.80102580549032,"2632","1",GOLI MAYA/GOLI DEMAK,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.83562122100365,7.79054737670566,"2633","1",KOUNAHIRI,"3","1",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.18854455528905,7.7988507810904,"2634","1",ADIEKRO,"1","1",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.45531549881267,7.79808350491875,"2635","1",BOUAKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.18122409427133,7.79754454896976,"2636","1",SELAKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.05953797694905,7.79762535160813,"2637","1",ASSOUAKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.28455945868939,7.79429908280849,"2638","1",N'DOUAKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.17246086301892,7.78957483484013,"2639","1",DIABO,"3","1",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.49384090212885,7.78981159442257,"2640","1",FITABRO,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.07526956376321,7.79331614746428,"2641","1",ALLOKRO YAOKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.2953632034849,7.78584773845063,"2642","1",KOFFIKRO,"1","0",BOTRO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.39219642909019,7.78450901173606,"2643","1",DIERIBANOUAN,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.1950650867336,7.7820128380509,"2644","1",N'GATTAKRO,"1","1",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.38480346836974,7.78049766870889,"2645","1",ALLOKO SAKASSOU,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.52365813636288,7.77806661207236,"2646","1",OUAOUASSI M'BABO,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.07896756084406,7.77983650984473,"2647","1",KPANGBAMBO,"1","1",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.05500107869427,7.78251754578997,"2648","1",ANGANKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.16634036031022,7.77916173977601,"2649","1",N'DOUMOUKRO,"1","1",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.38910879701379,7.77879744873003,"2650","1",N'ZENGOUANOU,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.80835878893112,7.77531204841632,"2651","1",BOMASSAPLA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.26843551307864,7.7751360178611,"2652","1",SAOUNDI,"1","1",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.8450993746482,7.77149624966183,"2653","1",GBOTOPLA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.20807021624196,7.77446713009398,"2654","1",SINZEKRO,"1","1",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.14684520097245,7.77288263797655,"2655","1",TELEBOKAN,"1","1",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.01275932077436,7.76984939121417,"2656","1",GOLIKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.23256850489289,7.7701101450086,"2657","1",AKOKOKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.15603304466431,7.76788133428155,"2658","1",TELEBO PLI,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.51085251605381,7.7667534339754,"2659","1",SAOULETIE,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.88098415780004,7.76411210563648,"2660","1",BAKOPLA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.30126891903886,7.76651072965211,"2661","1",KOUASSIKRO,"1","0",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.00393799583163,7.76745756956961,"2662","1",KOUADIO MIANKRO (LOK,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.23979554354636,7.76573734914975,"2663","1",KITIPO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.48023824774621,7.76102025433032,"2664","1",KONGOBO,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.20655064515875,7.76288317215962,"2665","1",N'GUESSAN KOUAMEKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.29649166261669,7.75928846153288,"2666","1",KONANKRO,"2","1",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.19374389762038,7.76053937486343,"2667","1",KOUASSI-GOLIKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.03862096313681,7.75907455074891,"2668","1",MINANKRO/ANDOKRO/KON,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.88182301555707,7.75265341586523,"2669","1",TRAFESSO,"2","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.02993783016075,7.75987602022419,"2670","1",KOUAMEKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.41789909623561,7.75478458262538,"2671","1",SEHOULE/AHOUNZE,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.32487225828247,7.75467349986932,"2672","1",BOUKEBO,"1","1",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.01326492082895,7.75604537354332,"2673","1",ADISAKASSOU,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.44708313657635,7.75300846315221,"2674","1",ASSEKRO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.22073193033908,7.75318271376698,"2675","1",DIA ANDOKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.09594388897973,7.75391331076452,"2676","1",KPOTI TAKIKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.39920886395555,7.75076963907953,"2677","1",AHOUNZE-KOUADIOKRO,"1","1",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.84817331115261,7.74816100342825,"2678","1",GBE HOUA,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.15183513943647,7.75070050683265,"2679","1",KONDONBO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.01836621735619,7.75211950414289,"2680","1",ATTIENKRO,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.77793454728348,7.74380674373955,"2681","1",AGBAOU,"1","0",KONDROBO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.10771539151027,7.75071867231889,"2682","1",DIABO SOKOURA,"1","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.46204419018775,7.74146367018731,"2683","1",MANGRE KAN,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.18405019519768,7.74274742046991,"2684","1",KOKOKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.52452212297824,7.73824410539295,"2685","1",KOUBEBO-DAN,"2","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.28807754876444,7.73912901017371,"2686","1",GBANGOUAPRI,"1","0",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.22839749046189,7.73936490939479,"2687","1",MESSOUKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.20410897971561,7.73888074495491,"2688","1",SOUSSOUKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.92129062626133,7.73251397185295,"2689","1",LEASSO,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.26173146075502,7.73533600701548,"2690","1",GBEHEKE,"1","0",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.88063495385319,7.73201971447129,"2691","1",GBETEPLA-1,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.18451393980697,7.73262725471445,"2692","1",AGBAKRO,"1","0",DIABO,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.85331628799244,7.72083698917843,"2693","1",GBETEPLA-2,"1","0",KOUNAHIRI,MANKONO,WORODOUGOU,./0.png
-5.55040754748507,7.72011549271744,"2694","1",OUAOUASSI-DEMAKRO,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.39259555627273,7.72283984955164,"2695","1",LOLOBO,"1","1",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.39554852945323,7.72166078727277,"2696","1",NANGRE,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.72160058264402,7.71559872776785,"2697","1",BOUREBO,"1","0",KONDROBO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.92947189699725,7.70944718157553,"2698","1",ZOUGOUNEFLA,"2","0",ZUENOULA,ZUENOULA,MARAHOUE,./0.png
-5.31920761260206,7.71565112339346,"2699","1",KATOKOSSOU,"1","0",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.55190715624243,7.71328814525982,"2700","1",OUAOUASSI,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.3933849374447,7.7146068775981,"2701","1",DRIMBO,"1","0",BODOKRO,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.51023250978425,7.71359522563994,"2702","1",AKA YAKRO,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.54896027818803,7.70889453724957,"2703","1",SOLO,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.56164966473128,7.701265035787,"2704","1",N'DORI-SAKASSOU,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.26190321233872,7.70204506472315,"2705","1",LANGUIBONOU,"3","1",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.30424440764861,7.70093190915749,"2706","1",LOSSINKRO,"1","0",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.58020760200711,7.69532491954024,"2707","1",N'DEBO,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.23498078339611,7.69780444654047,"2708","1",ANGOUA YAOKRO,"1","1",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.46126348820279,7.6942397773366,"2709","1",ASSAKRA,"1","1",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.54831987318626,7.69182039763218,"2710","1",ASSENZE,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.32183064884158,7.69035260469798,"2711","1",AOUNIANFOUTOU/GBANGA,"1","0",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.2148959482463,7.69379760951537,"2712","1",KOUAME YAOKRO,"1","0",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.24142060522664,7.694731180046,"2713","1",KIMOUKRO,"1","0",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.93282416586859,7.68887567890839,"2714","1",BANGOFLA,"1","0",ZUENOULA,ZUENOULA,MARAHOUE,./0.png
-5.85046983110892,7.68686135673327,"2715","1",IRIEFLA,"2","1",GOHITAFLA,ZUENOULA,MARAHOUE,./0.png
-5.30766015839073,7.68927524126351,"2716","1",KOUAKOU BLEKRO,"1","0",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.58455625014445,7.68622186492677,"2717","1",N'ZUEDA,"1","0",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.14567902220632,7.68898374714542,"2718","1",SESSENOUA,"1","1",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.33372224058883,7.68389538007837,"2719","1",ABOLIKRO,"1","1",LANGUIBONOU,BOUAKE,VALLEE DU BANDAMA,./0.png
-5.9901797665212,7.67948543763652,"2720","1",ZIRIFLA,"2","0",ZUENOULA,ZUENOULA,MARAHOUE,./0.png
-5.58296488528345,7.67270707327916,"2721","1",BEOUMI,"4","1",BEOUMI,BEOUMI,VALLEE DU BANDAMA,./0.png
-5.09170742620035,7.68357860095272,"2722","1",YAO KOFFIKRO,"2","0",BOUAKE,BOUAKE,VALLEE DU BANDAMA,./0.png
